ID_REF,GSM41252,GSM41253,GSM41254,GSM41255,GSM41256,GSM41257,GSM41258,GSM41259,GSM41260,GSM41264,GSM41265,GSM41266,GSM41279,GSM41280,GSM41281,GSM41785,GSM41786,GSM41787,GSM41788,GSM41789,GSM41790,GSM41791,GSM41792,GSM41793,GSM41797,GSM41798,GSM41799,GSM41811,GSM41812,GSM41813
YER011W,-0.943398,-1.75973,-2.08985,-1.2255,-1.32558,-0.771713,-0.493911,-1.25617,-1.75564,-1.2742,-1.2042,-0.997126,0.61729,0.703193,1.11653,-1.09412,-0.735789,-0.875031,-0.862761,-1.77237,-1.07667,-0.95277,-0.865066,-1.11914,-1.25997,-0.6928,-0.907762,2.01863,2.0264,1.95682
YER012W,-0.189079,-0.219976,-0.212367,0.0738934,-0.0570209,0.141681,0.329245,0.560467,0.619501,0.225495,0.553847,0.210577,-0.155516,-0.130607,-0.101208,-0.0153859,0.0103943,0.115464,0.111167,0.08466,0.173718,0.0511924,0.0319974,-0.0382312,0.0195146,0.158564,-0.0201254,-0.0995946,-0.193839,-0.102076
YER013W,-0.0627522,0.432266,0.138875,0.103847,-0.0160038,-0.276834,-0.336613,-0.202915,0.0235234,0.22955,-0.0379984,0.0430986,0.101799,0.156398,0.38952,0.177722,0.0135225,-0.0845904,0.347163,0.116779,0.0617895,-0.0192815,0.146844,0.106364,0.0820325,0.128178,0.386135,0.368982,0.131547,0.350548
YER014C-A,-0.581403,0.107614,0.283337,-1.22327,0.0229639,-0.201905,-0.723019,-0.751584,-0.408276,-0.394192,-0.0981528,-0.390592,0.143841,0.650284,0.364156,0.109726,0.281926,0.0791581,0.0721137,-0.585388,-0.510366,-0.253617,-0.12483,-0.774011,0.589117,-0.042146,0.635352,1.37906,-0.0687928,0.495308
YER014W,-1.21807,-1.57523,-1.84729,-1.66735,-1.63441,-1.68036,-0.893614,-0.914776,-0.981005,-0.323972,-0.445069,-0.627259,0.760583,0.716888,0.743225,-1.56875,-1.51291,-1.35527,-1.74543,-1.52103,-1.30095,-1.83671,-1.70209,-1.77443,-0.934714,-0.845483,-0.896047,1.30785,1.03477,1.25178
YER015W,-0.0335997,0.0276144,-0.171053,0.398283,0.474132,0.158892,0.639779,0.429846,0.523611,0.0927098,0.0109331,-0.0844779,0.0424003,0.0495865,-0.199419,0.265038,0.297166,0.154493,0.230186,0.475869,0.444023,0.0963217,0.233793,0.234441,-0.1319,0.323253,0.319073,0.229693,-0.0536785,0.162051
YER016W,-0.218668,-0.158791,-0.0946236,-0.140485,-0.154532,-0.234174,-0.204645,-0.0162614,0.216344,0.102828,-0.0646352,0.0134796,-0.0640643,-0.0592404,0.00585969,-0.239694,-0.12675,-0.078147,-0.14954,-0.0490318,-0.000596575,-0.111309,-0.132383,-0.0892527,0.0382777,0.0096648,-0.154429,-0.0222179,0.0287759,0.137395
YER017C,0.250758,-0.0752776,0.296122,0.297463,0.0181455,0.387658,0.401222,0.45064,0.24392,0.168881,-0.210464,-0.138763,-0.444755,-0.39886,-0.41653,0.125534,0.23421,0.114636,0.043447,0.218958,0.282025,0.274685,0.0284835,0.0273217,0.314217,0.0239199,0.457451,-0.205979,-0.479726,-0.449933
YER018C,-0.0393102,-0.14653,-0.136163,-0.0283695,-0.217148,-0.069177,0.256144,0.19677,0.124667,0.349914,0.119431,0.267511,-0.229507,-0.197879,-0.344499,-0.265897,-0.166323,0.211596,-0.294503,-0.156288,-0.16674,-0.249452,0.00718274,-0.370215,0.0748248,0.179626,-0.0310525,0.0927726,-0.0450217,0.0312632
YER019C-A,-0.00611946,-0.00749664,0.371248,-0.0641421,-0.0637791,0.0449433,-0.273741,0.0156613,0.0594714,0.0327817,-0.0975296,0.0795207,0.0350462,0.000362519,0.0284869,0.229847,0.0121619,0.0740479,0.138104,0.141166,0.056049,0.106827,0.244462,0.117055,0.111578,0.0848879,0.105141,0.00930588,-0.118087,0.0819383
YER019W,-0.0473542,0.422202,0.179405,-0.0815993,0.201649,0.00767811,0.350215,0.180632,0.0443259,0.553334,0.143234,0.358944,0.0508652,0.202172,0.161597,-0.251734,-0.120468,0.20122,0.163633,0.000292387,-0.14509,-0.135678,-0.0371523,-0.190756,0.116655,0.0884158,-0.0943093,0.0106077,-0.00150779,0.0651309
YER020W,0.0917249,0.116128,-0.106887,0.21291,0.33857,-0.0218065,0.822395,0.614862,0.373589,0.109843,0.0848631,0.138313,-0.500779,-0.271547,-0.389618,0.0187458,0.189,0.277851,-0.222775,0.131522,0.12322,-0.397836,-0.100371,0.0802085,-0.0934328,0.175388,0.0132648,0.197675,0.278946,0.171028
YER021W,-0.461818,-0.0252653,-0.121371,0.112261,0.425571,0.0655365,0.448504,0.581781,0.454124,0.511168,0.309065,0.484812,-0.108836,0.0542446,-0.129041,0.0639996,0.0574629,-0.160731,0.355215,0.185028,0.401131,0.0337272,-0.0354458,0.021417,0.198983,0.144794,0.111695,-0.199721,-0.186453,-0.0659557
YER022W,0.138819,0.367402,-0.0772991,0.267219,0.158011,-0.00770156,0.241976,0.0312132,-0.0543662,0.136772,0.179157,0.122622,-0.0561318,0.0839489,-0.157846,-0.0879533,0.0390809,-0.259707,-0.0910203,-0.0494414,-0.0363602,0.0900468,0.160355,0.0677505,0.0427791,0.0531277,0.181566,0.173618,0.0826194,0.0898431
YER023W,-0.0886128,0.237581,0.191154,-0.263722,0.421394,-0.0399496,-0.259067,-0.210469,-0.158429,0.211601,0.164153,0.188113,0.241442,0.20281,0.122632,-0.144586,-0.151519,0.050041,0.202507,-0.0197045,0.00939363,-0.0253132,-0.0558165,-0.109774,0.114339,0.125766,-0.0244204,0.0405755,0.0901552,0.223311
YER024W,-0.143494,-0.699903,-0.727634,-0.284393,-0.273119,-0.314605,0.323728,0.316851,0.368312,-0.197735,-0.0244823,0.110803,-0.0336181,0.0859919,-0.027835,0.491967,-0.0332492,-0.31634,-0.185023,-0.294694,0.173895,-0.0259174,-0.350008,0.0173693,-0.145901,0.0343718,-0.112975,-0.0825785,-0.058757,0.213541
YER025W,0.118508,0.344392,0.213109,0.0238649,0.392852,0.0353372,-0.37367,-0.278967,-0.210321,-0.223896,-0.324747,-0.325204,0.233354,0.251789,0.268134,-0.00855363,0.123016,-0.141473,0.373724,0.218409,0.0504327,0.351588,0.0537718,0.0480198,0.406814,0.230737,0.259526,-0.270754,-0.193775,-0.296104
YER026C,0.0580174,0.435721,0.207121,0.147728,0.166505,0.0897569,-0.252837,-0.270174,-0.227591,-0.661195,-0.549285,-0.67694,-0.0316716,-0.0713926,-0.0636295,0.199022,-0.000850451,0.250257,0.0267172,0.049785,-0.0465546,-0.123378,-0.194889,-0.0793323,-0.574954,-0.516667,-0.646439,0.604546,0.623663,1.02577
YER027C,-0.137959,0.040581,-0.294859,-0.121104,0.334998,-0.0765901,0.284707,0.34345,0.312594,0.0563391,0.00925445,0.213515,-0.0701077,-0.00731456,-0.0813537,-0.208949,0.0431303,-0.170422,0.0514002,-0.0622146,0.178174,-0.26607,-0.227987,-0.201365,-0.00238279,-0.00306677,-0.036677,0.237596,0.356553,0.533194
YER028C,0.218926,0.39309,0.236606,0.296694,0.00681632,-0.0747957,-0.330872,-0.286215,-0.23465,-0.662288,-0.0932313,0.0542262,-0.186167,0.347503,-0.0835418,0.144188,-0.16063,-0.106978,0.116614,0.0437146,0.0689631,0.238894,0.280475,0.358601,0.288301,0.433389,0.53431,-0.690641,-0.797895,-0.653898
YER029C,-0.194658,-0.0162372,0.0757829,-0.0263333,0.27969,0.0871247,-0.0814883,0.0805056,0.238394,-0.212763,0.0672648,0.153664,-0.201698,-0.1503,-0.284235,-0.121802,0.0332805,-0.245616,0.377744,-0.00953204,-0.00163714,0.206665,0.249995,0.0562355,-0.104291,-0.0272119,-0.369906,-0.3016,0.0310123,0.110549
YER030W,-0.287325,0.127489,0.0322162,-0.0216769,0.0376622,0.0153177,-0.220388,0.134692,0.0946079,-0.0644317,0.271364,0.244055,-0.0352983,0.0794263,0.0917292,0.23396,0.194154,-0.0974873,0.124174,0.224353,0.307955,0.160527,0.121464,0.359979,-0.0621736,-0.0266541,-0.134729,0.300547,0.237614,0.334443
YER031C,-0.0305575,0.17173,0.242616,-0.141491,-0.213058,-0.126878,-0.0839455,-0.232194,-0.170241,0.305619,0.19218,0.361312,0.465344,0.401832,0.303155,-0.133601,-0.120787,0.134921,0.0459881,0.00212357,0.0821051,-0.0307234,0.0663024,-0.00885529,0.164125,0.0851321,-0.0324907,0.383465,0.243791,0.426598
YER032W,0.105975,-0.101064,0.17713,-0.171738,-0.231352,-0.2548,-0.320449,-0.460968,-0.550522,0.483934,0.173039,0.107078,0.14576,0.20834,0.0244469,-0.0270096,-0.0946132,-0.206684,-0.0275588,-0.0262463,-0.0045423,-0.0022065,-0.0993435,-0.200148,-0.0614745,0.0905016,0.512281,0.373577,0.163262,0.198239
YER033C,-0.105867,-0.440897,-0.64436,0.0365944,-0.290566,-0.442432,0.696903,0.38795,0.356898,0.553933,0.134831,0.297089,-0.210903,-0.347034,-0.394707,-0.195975,0.00703201,-0.0956032,-0.282778,-0.121969,-0.133627,-0.38617,-0.346129,-0.233665,-0.0918435,-0.00727842,-0.0790612,0.0842414,0.183136,-0.00178299
YER034W,0.199023,0.451282,0.447151,0.122752,-0.335524,-0.226303,-0.0338486,-0.178849,-0.276323,-0.30439,-0.481518,-0.47798,0.315752,0.358702,0.477887,0.11727,-0.0649559,-0.0342042,0.0710628,0.0727267,0.246085,0.182203,0.200614,0.0770514,-0.0231759,-0.00442042,0.160712,0.22035,0.133095,0.100328
YER035W,-0.329228,-0.354842,-0.317203,0.112473,0.160475,0.179567,0.539737,0.591221,0.383847,-0.318177,-0.344973,-0.318339,0.0191328,-0.0146767,-0.068782,0.207003,0.0528248,0.0632891,-0.319592,-0.319071,-0.236734,-0.311403,-0.0584304,-0.227459,-0.0862183,-0.0175243,-0.224003,0.436722,0.723599,0.685001
YER036C,0.496476,0.291909,0.683021,0.233775,-0.0872319,0.302577,-0.787519,-0.80821,-0.838085,-0.611208,-0.935804,-0.567139,0.344339,0.360052,0.249577,0.0155549,-0.200163,-0.107893,0.190284,0.0876546,0.135043,0.399861,0.0535016,0.412257,0.283317,0.081339,0.527929,-0.0586694,-0.421082,-0.31549
YER037W,-0.172256,-0.573172,-0.569901,-0.0487956,-0.00299981,-0.152832,0.860538,0.704802,0.776533,-0.604781,-0.360249,-0.481628,0.308459,0.21696,0.416199,-0.187974,-0.636201,-0.523244,-1.12441,-0.448272,-0.595272,-1.01332,-1.18226,-0.903558,-0.882912,-0.766885,-0.996745,1.38445,1.12499,1.37229
YER038C,-0.143918,-0.265453,-0.0597973,-0.4038,-0.400909,0.111975,-0.590317,-0.0596778,-0.448177,-0.0505652,-0.320895,-0.283025,0.0698115,0.026548,0.0860766,-0.191737,-0.118137,-0.043316,0.0668972,-0.0207742,0.0749196,-0.158264,-0.136175,-0.0555587,0.0290716,-0.128615,0.0684089,0.0140281,-0.0784256,-0.00682533
YER039C,-0.110037,-0.0872422,-0.134368,-0.0426139,0.441992,0.128395,0.532007,0.77134,0.855389,0.144511,0.159019,0.0766571,-0.474199,-0.440488,-0.343911,0.190199,0.0541909,0.4309,0.009092,-0.162807,-0.0986935,-0.0112313,-0.303165,-0.174757,-0.0596197,0.0722151,-0.332028,0.0500238,0.0380379,-0.195858
YER039C-A,-0.0892424,-0.239216,-0.0797382,0.109021,-0.0215763,0.0862865,0.637728,0.488828,0.591455,0.349729,0.183313,0.283498,-0.371131,-0.294689,-0.313964,0.152875,0.373839,0.555884,0.238178,0.0750223,0.321406,-0.153445,-0.0767301,-0.155562,0.0365198,0.0983345,0.0198542,0.370482,-0.0479924,0.0793368
YER040W,0.0325549,-0.238514,-0.152964,-0.440184,-0.663044,-0.513861,-0.272778,-0.39994,-0.45144,0.0137945,-0.22495,-0.397681,0.18298,0.247197,0.0466737,0.00698704,-0.124775,-0.0396243,-0.307382,0.181884,0.0457535,0.0343142,-0.211222,0.0204067,0.180537,0.22812,-0.00275718,0.0123838,0.0346301,0.0601125
YER041W,-0.0679253,-0.183904,-0.179068,0.131118,-0.323142,-0.25693,0.311238,0.0411267,0.0461062,0.30718,-0.0465939,-0.0331769,0.0395003,0.0387657,0.0628707,-0.208702,0.00714119,-0.218461,0.178534,0.11356,0.0942813,-0.12436,-0.148724,-0.0024303,0.0262007,0.050751,0.541186,0.427247,0.0101573,0.371889
YER042W,-0.103227,0.126321,0.0700488,0.0867582,0.614077,0.151004,0.274435,0.153341,0.229232,1.30896,1.3269,1.25613,-0.0632422,-0.150511,-0.207197,0.220587,0.168706,0.405106,0.562222,0.232672,0.243037,0.249188,0.198498,0.00226855,0.18365,0.0239769,-0.417002,-1.10016,-0.958681,-1.168
YER043C,0.362349,0.729558,0.47212,0.168948,0.0770017,-0.0790835,-0.634749,-0.765303,-0.654943,-0.421021,-0.449596,-0.501129,0.616071,0.67792,0.599955,0.281301,0.119167,0.132029,0.250766,0.27116,0.275602,0.24238,0.0990083,0.381278,0.0760895,-0.0444266,0.0438125,0.316347,0.455553,0.458364
YER044C,-1.08738,-1.17203,-1.16948,-1.15432,-0.818709,-0.860974,-0.585724,-0.298792,-0.418363,-1.07057,-0.916396,-0.874714,1.03112,1.18693,1.2006,-0.37396,-0.356016,-0.21032,-0.32065,-0.475221,-0.432126,-0.501592,-0.659689,-0.59521,-1.19163,-1.3032,-1.45843,1.26237,1.56566,1.57938
YER044C-A,0.178098,0.424851,0.604779,0.210489,0.131307,0.115275,-0.390936,-0.342121,-0.184485,-0.749313,-0.514903,-0.423023,0.349964,0.308157,0.293915,0.120863,-0.0839676,-0.102809,-0.0098545,-0.012839,-0.0182429,0.181472,0.110958,0.176886,0.161911,0.0473961,0.0535733,-0.178401,-0.0857348,-0.0335394
YER045C,-0.535676,-0.420695,-0.714566,-0.0088125,0.0999949,-0.147149,0.251774,0.270997,0.13059,0.256537,0.310501,0.329948,0.0758338,-0.0558274,-0.12197,-0.63615,-0.381602,-0.448715,-0.396031,-0.365545,-0.411933,-0.394091,-0.44421,-0.470214,-0.0192814,0.0347529,-0.0754295,0.102292,0.308978,0.292874
YER046W,0.23091,0.35923,0.394016,0.0770987,0.223358,0.214587,0.200085,0.206939,0.1636,-0.0821216,0.119914,0.0565728,-0.0716784,0.14905,0.549154,0.21829,0.19794,0.309418,0.322206,-0.0283533,0.286215,0.161781,0.24584,0.273371,-0.117862,-0.0592538,-0.169675,-0.0436765,-0.0438859,0.0509147
YER047C,-0.0812599,0.00402282,-0.160283,0.088769,0.344024,0.08892,0.44004,0.544848,0.429983,0.26817,0.0500139,0.255125,-0.278338,-0.251052,-0.390033,-0.0317487,0.168407,0.028108,0.241,0.0107536,0.136925,-0.0548913,0.0345927,0.0299433,0.128023,0.203644,0.00704455,-0.390967,-0.0192236,-0.0932603
YER048C,0.14584,0.470446,0.3521,0.598255,0.323233,0.272101,0.62179,0.349907,0.36867,0.276995,0.449693,0.421322,-0.288904,-0.0633496,0.154158,0.227742,0.205595,0.182631,0.571999,0.48603,0.383138,0.12555,0.333348,0.310041,0.185421,0.226165,0.434107,-0.134423,-0.0997957,-0.182286
YER048W-A,0.286349,0.391247,0.223063,0.126135,0.198512,0.200127,-0.04827,0.260676,0.226532,0.204629,0.142402,0.247551,0.292664,0.230253,-0.0105903,0.147081,0.176091,0.312513,0.371165,0.182874,0.353858,0.332003,0.138776,0.346176,0.234126,0.195096,0.056522,-0.166238,-0.0435011,0.189337
YER049W,0.777021,0.887311,1.11359,0.759141,0.50216,0.541077,-0.642207,-0.897244,-0.866331,-0.461453,-0.414218,-0.196465,0.268727,0.274222,0.551029,0.18098,0.0918465,0.0191175,0.619962,0.650344,0.341607,0.541128,0.539536,0.543114,0.41062,0.239547,0.389123,-0.613813,-0.565129,-0.617907
YER050C,0.0784506,0.383897,0.270537,0.301498,0.390776,0.493472,0.68959,0.862353,0.90574,0.429579,0.720526,0.623838,-0.729831,-0.632707,-0.697087,0.466294,0.716878,0.426236,0.787696,0.759301,0.726149,0.413522,0.534064,0.651941,0.138694,0.493967,0.193502,-0.283366,0.0168807,0.0671216
YER051W,0.100777,-0.0392674,0.0583054,0.00310515,-0.280859,0.216945,0.000492327,-0.106854,0.0964023,-0.044623,0.153579,0.140436,-0.0645288,0.111733,0.22795,0.113139,-0.0249946,0.0586939,0.199011,0.242907,0.0437624,-0.0977476,-0.121017,0.238855,0.195667,0.243435,0.270818,0.0968759,0.0774792,0.0684904
YER052C,0.148877,-0.080154,0.0627313,-0.389657,-0.356971,-0.37719,-1.53267,-1.42013,-1.25937,0.279661,0.0354922,-0.0743852,0.772173,0.850806,0.857954,-0.185278,-0.191567,0.168369,-0.232861,-0.0659997,0.295016,-0.0141798,-0.0914793,0.126262,0.170071,0.488781,0.357589,0.28286,0.534498,0.51508
YER053C,-0.405257,-0.418072,-0.386097,0.900152,0.83689,0.945745,1.19682,1.27401,1.3258,-0.425522,-0.438603,-0.504002,-1.69695,-1.69148,-1.59221,1.44332,0.511077,0.807772,-0.0710014,-0.105765,-0.323143,-0.702394,-0.739447,-0.744003,-0.963064,-0.692431,-0.756251,0.267289,0.868827,0.699061
YER053C-A,0.431159,0.614953,0.510109,1.52404,1.76393,1.8591,-0.538729,0.211481,0.119062,-2.88368,-2.80071,-2.82292,-3.43913,-4.27027,-4.32365,2.65946,1.7,1.93327,1.08254,0.849134,0.755688,0.269039,-0.138064,-0.190782,-2.39699,-2.18696,-2.70692,-3.08266,-0.273631,-2.30762
YER054C,-1.02524,-1.42893,-1.95198,-0.195117,-0.304645,-0.334144,0.956584,1.14646,1.09329,0.0667339,0.0156168,-0.0838461,-0.643283,-0.747616,-0.773978,-0.464643,-0.272872,-0.250669,-1.78822,-1.25126,-1.21015,-1.61834,-1.56174,-1.30064,-1.28469,-1.40997,-1.62071,1.06954,1.35193,1.14231
YER055C,0.502309,0.614595,0.958953,0.0367651,-0.193893,0.0274779,-1.27871,-1.29956,-0.905995,0.163997,0.179474,0.240064,0.347623,0.443322,0.558414,0.288297,0.000564024,0.254707,0.551877,0.203106,0.3051,0.0252242,0.369622,0.17667,0.27632,0.254605,0.484113,0.136826,0.137534,0.244006
YER056C,-0.0819054,-0.125045,0.208316,0.192572,-0.0523033,0.130213,-1.84639,-1.91259,-1.49745,-0.139605,-0.489488,-0.412063,0.0540991,0.310844,0.321208,-0.534611,-0.226305,0.223734,-0.328232,0.36688,0.56795,0.0248083,0.656451,0.662419,0.67822,0.726161,0.439277,-0.664865,-0.705872,-0.706082
YER056C-A,0.189819,0.436744,0.839874,0.238624,-0.08228,0.457434,-0.280229,-0.236766,-0.0742072,-0.328209,-0.376804,-0.197105,0.0745802,0.153889,0.331978,0.190719,-0.0405223,-0.0517689,0.367515,0.149362,0.152491,0.00842745,0.202232,0.0574274,0.102376,-0.0869727,0.0398287,0.234463,0.0960045,0.258628
YER057C,-0.0924173,-0.089213,0.126725,-9.11E-06,-0.139118,-0.0514018,-0.05532,0.217985,0.0675269,0.117252,0.292728,0.181927,0.362986,0.272752,0.292296,0.030513,-0.0865597,0.213928,-0.027271,-0.0874789,-0.0240162,-0.00963603,0.0370177,-0.0557066,0.143367,0.112996,0.0302209,0.212694,0.1466,0.502408
YER058W,0.199566,0.396695,0.543892,0.444176,0.296803,0.574858,0.687047,0.797109,0.912885,0.868042,0.735282,0.880425,-0.449699,-0.552248,-0.481636,0.574086,0.701835,0.547538,0.709988,0.788318,0.739129,0.528143,0.840389,0.589884,0.269577,0.384287,0.244053,-0.0676636,0.214229,0.312551
YER059W,-0.419598,-0.538083,-0.563417,-0.0224943,-0.192047,0.0876214,0.219652,0.502713,0.354968,-0.144454,-0.217653,-0.233986,-0.149409,-0.33645,-0.12888,-0.269361,-0.217503,-0.149846,-0.378573,-0.239185,-0.056207,-0.393216,-0.241778,-0.303396,0.0732983,0.0306931,-0.142913,0.0206975,-0.0395357,-0.0495535
YER060W,-0.462399,-0.659014,-0.47663,-0.928441,-0.920913,-0.716564,-0.936341,-0.948077,-0.714917,-1.04198,-0.801072,-0.710233,0.630749,0.816879,0.866348,0.322321,-0.223284,-0.464217,0.461695,-0.535336,-0.947883,0.286909,-0.51433,-0.6046,0.2335,-0.676182,-0.780967,-0.0289744,-0.706707,-0.307249
YER060W-A,0.0257647,-0.173668,0.204437,0.0353339,-0.108901,0.0550623,-1.90248,-1.60175,-1.38359,-0.498391,-0.581318,-0.655145,0.038296,0.240457,0.261238,-0.613086,-0.279634,0.252536,-0.32391,0.193507,0.41384,-0.214157,0.503791,0.593815,0.604865,0.602076,0.486162,-0.694622,-0.768617,-0.76816
YER061C,0.193078,0.57913,0.298899,0.308001,-0.0389769,-0.051071,-0.551127,-0.732591,-0.679297,-0.100769,-0.2768,-0.280286,-0.816798,-0.897855,-0.705373,-0.300344,-0.0369921,0.368617,0.0369301,0.525143,0.519722,-0.518822,0.840909,0.664295,0.331073,0.882671,1.08557,0.0118598,-0.433403,0.0210912
YER062C,0.521965,0.500577,0.517404,0.115616,0.00961807,0.178878,-0.441877,-0.424999,-0.315791,-0.207064,-0.202817,-0.0657655,0.580654,0.401833,0.168492,0.211181,0.231186,0.243435,0.472777,0.047009,0.185438,0.292041,0.23631,0.146795,0.137186,0.0573389,0.0919543,-0.258487,-0.141715,0.0943063
YER063W,0.189637,0.313944,0.528175,0.46842,0.0772126,0.109686,0.058193,-0.0994925,0.0564569,0.120045,0.148373,0.100353,0.271857,0.27481,0.332522,0.259857,0.112122,0.0737299,0.403275,0.0997163,0.0455506,0.0825148,0.0794348,0.0842021,0.0640956,0.0723026,0.126795,-0.183924,-0.0800223,-0.0411097
YER064C,0.449489,0.22382,0.251463,-0.244162,-0.477406,-0.30167,-0.31865,-0.246591,-0.530302,0.2925,0.0529348,0.16013,-0.0390166,0.0665294,0.0868171,-0.172361,0.254505,0.174007,0.205381,0.324029,0.270157,-0.241661,0.372503,0.337673,0.271783,0.218289,0.148355,-0.0761112,-0.12132,-0.0741399
YER065C,0.753108,0.239678,0.0330855,0.867625,0.478933,0.376121,1.143,0.66366,0.73543,0.0197184,0.0667396,0.161606,-0.186122,0.0194144,0.042617,1.80144,-0.417489,-0.735069,-0.352787,-0.403578,-0.423239,-0.49747,-0.590412,-0.618685,-0.605037,-0.502469,-0.620109,-0.189403,-0.163241,-0.156745
YER066W,0.0979632,-0.250293,-0.566403,0.752525,0.458385,0.299031,0.823706,0.612646,0.808622,0.101883,0.205125,0.276505,-0.366311,-0.185714,-0.136386,0.355975,0.0695763,-0.0223075,0.0673932,-0.178014,-0.496238,-0.235162,-0.396366,-0.504678,-0.422885,-0.282431,-0.196134,0.482028,0.352689,0.422833
YER067W,-2.02519,-2.01465,-3.45542,0.605949,0.527188,0.795803,1.98988,2.17334,2.14644,0.578532,0.662758,0.806263,-2.09796,-2.06493,-2.22877,1.29111,0.461189,0.751467,-1.72126,-1.78049,-1.93212,-2.53306,-2.33568,-2.46667,-2.03914,-1.40417,-2.0378,0.7399,1.35559,1.13843
YER068W,0.250085,0.317373,-0.18869,0.337584,0.210699,-0.238898,0.181728,-0.114058,-0.178465,0.103381,-0.0569883,0.0892451,0.131076,0.0339627,0.228358,0.257797,0.0483809,-0.0702671,0.392989,0.164117,0.068498,-0.00548518,0.102185,0.268027,0.106854,0.153233,0.0653914,0.38053,0.213787,0.404561
YER069W,-0.209066,-0.312623,-0.490093,-1.0114,-0.962643,-0.95483,-1.65348,-1.50105,-1.58317,-0.845123,-0.939563,-0.860719,0.629233,0.836745,0.790537,-0.280555,0.0200711,-0.20715,0.136269,0.0386654,0.0471119,-0.473499,-0.334939,-0.166126,-0.150121,0.0463898,-0.1778,0.809251,0.868418,1.12007
YER070W,0.244956,-0.0026884,-0.314314,-0.906435,-0.829828,-1.15032,-2.64952,-3.01634,-2.71659,0.692945,0.334307,0.291926,0.574528,0.618694,0.898457,-0.141725,-0.230813,-0.311742,0.11149,-0.0211049,-0.221125,-0.221188,-0.197054,-0.0639798,0.00914412,-0.114092,-0.0566468,0.367605,0.107496,0.0344847
YER071C,-0.146249,-0.00718341,-0.0504104,-0.0317559,-0.232001,-0.0175584,0.111002,0.138401,0.259824,0.406502,0.277069,0.334487,0.0167855,0.00523955,-0.172217,-0.169058,-0.123092,0.0921692,0.0809922,-0.0926436,-0.00107015,0.0677077,0.0414117,-0.0681937,0.0142174,0.0171649,-0.0757513,0.0527147,0.0474564,0.199919
YER072W,0.317235,0.609332,0.494765,0.359131,0.420799,0.340308,0.495997,0.0934584,0.400255,0.700255,0.427058,0.455837,0.165312,0.244688,0.490561,0.116168,-0.188886,-0.00541344,0.356327,0.238247,-0.049604,0.17298,0.275437,0.112788,0.149948,0.3034,0.414464,0.40117,0.204472,0.1971
YER073W,0.0186888,-0.252659,-0.0325182,-0.141855,-0.355194,-0.232859,-1.78059,-1.76227,-1.74192,-0.108451,-0.198929,-0.168762,1.0343,1.08529,1.00911,-0.310697,-0.0792409,-0.282013,-0.00699351,-9.96E-05,0.0233132,0.0060518,0.204736,0.285049,0.0764954,0.22767,0.130252,0.0248577,0.26259,0.109708
YER074W,0.162359,0.510791,0.624161,0.143528,0.140803,0.385638,-0.434766,-0.375478,-0.117792,-0.367104,-0.269539,-0.174078,0.20224,0.127377,0.261659,0.228678,-0.0882375,0.101896,0.419989,0.11485,0.043789,0.121743,0.284508,0.0179461,0.116803,-0.0559805,0.145915,0.338681,-0.000886019,0.20021
YER074W-A,-0.280622,0.166471,0.188537,-0.243549,-0.0499469,-0.0381112,-0.214261,0.0225292,0.22355,-0.0486546,0.111092,0.260616,0.170799,0.114601,0.302526,0.0982853,-0.263537,-0.0301709,0.402116,-0.0333732,-0.0964213,0.116644,0.186597,0.00626332,0.100792,-0.0494778,-0.0413879,0.327268,0.124068,0.310031
YER075C,0.282718,0.0732857,0.0881072,-0.232433,-0.246574,-0.0346618,-1.05689,-0.938839,-0.819154,-0.133519,-0.0631855,-0.222636,0.505971,0.496513,0.369981,-0.222243,-0.0687064,-0.0173867,-0.214599,0.0386809,-0.0233738,-0.135852,-0.0359266,-0.0271369,0.114691,0.262048,0.114623,0.0210805,-0.0167362,-0.023299
YER076C,-0.0392268,0.184543,0.00663387,0.0383649,-0.12822,-0.363814,0.0288656,-0.255631,-0.202423,-0.181638,-0.104686,-0.242625,0.058144,0.0408567,0.0390108,0.00748934,-0.0956146,-0.126432,0.0428696,-0.0152719,-0.201744,-0.220065,0.0187165,-0.135198,-0.00234336,-0.097203,0.208292,0.159003,-0.21274,0.0115697
